doc_id,gt_types,pred_main,pred_subs,pred_set,main_hit,exact_set_match,jaccard,missing_from_pred,extra_in_pred,gt_has_label,pred_has_label,source_file
1277,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1277.json
1278,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1278.json
1279,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1279.json
1280,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1280.json
1281,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1281.json
1282,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1282.json
1283,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1283.json
1284,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1284.json
1285,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1285.json
1286,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1286.json
1287,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1287.json
1288,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1288.json
1289,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1289.json
1293,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1293.json
1294,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1294.json
1295,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1295.json
1296,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1296.json
1297,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1297.json
1298,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1298.json
1299,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1299.json
1300,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1300.json
1301,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1301.json
1302,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1302.json
1303,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1303.json
1304,성학대,성학대,방임|정서학대,방임|성학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1304.json
1306,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1306.json
1307,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1307.json
1308,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1308.json
1309,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1309.json
1310,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1310.json
1311,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1311.json
1312,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1312.json
1313,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1313.json
1314,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1314.json
1315,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1315.json
1318,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1318.json
1319,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1319.json
1320,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1320.json
1321,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1321.json
1325,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1325.json
1326,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1326.json
1327,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1327.json
1328,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1328.json
1329,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1329.json
1338,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1338.json
1339,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1339.json
1340,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1340.json
1342,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1342.json
1343,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1343.json
1345,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1345.json
1346,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1346.json
1347,성학대,성학대,성학대,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1347.json
1348,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1348.json
1349,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1349.json
1350,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1350.json
1351,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1351.json
1352,정서학대,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1352.json
1353,신체학대,신체학대,방임,방임|신체학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1353.json
1354,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1354.json
1355,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1355.json
1356,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1356.json
1357,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1357.json
1358,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1358.json
1360,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1360.json
1361,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1361.json
1362,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1362.json
1363,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1363.json
1364,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1364.json
1365,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1365.json
1366,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1366.json
1367,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1367.json
1368,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1368.json
1370,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1370.json
1371,성학대,성학대,신체학대|정서학대,성학대|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1371.json
1374,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1374.json
1377,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1377.json
1379,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1379.json
1382,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1382.json
1383,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1383.json
1384,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1384.json
1385,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1385.json
1387,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1387.json
1388,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1388.json
1389,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1389.json
1390,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1390.json
1391,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1391.json
1392,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1392.json
1393,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1393.json
1396,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1396.json
1400,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1400.json
1401,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1401.json
1402,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1402.json
1403,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1403.json
1405,,신체학대,,신체학대,0,0,0.0,,신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1405.json
1407,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1407.json
1408,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1408.json
1409,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1409.json
1410,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1410.json
1411,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1411.json
1412,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1412.json
1414,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1414.json
1415,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1415.json
1416,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1416.json
1417,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1417.json
1418,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1418.json
1419,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1419.json
1420,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1420.json
1422,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1422.json
1423,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1423.json
1424,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1424.json
1425,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1425.json
1426,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1426.json
1427,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1427.json
1428,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1428.json
1429,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1429.json
1430,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1430.json
1431,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1431.json
1433,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1433.json
1435,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1435.json
1437,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1437.json
1438,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1438.json
1439,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1439.json
1440,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1440.json
1441,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1441.json
1443,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1443.json
1444,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1444.json
1445,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1445.json
1446,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1446.json
1447,정서학대,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1447.json
1448,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1448.json
1450,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1450.json
1451,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1451.json
1452,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1452.json
1453,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1453.json
1454,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1454.json
1455,정서학대,신체학대,정서학대,신체학대|정서학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1455.json
1456,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1456.json
1457,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1457.json
1458,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1458.json
1459,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1459.json
1460,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1460.json
1461,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1461.json
1463,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1463.json
1464,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1464.json
1465,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1465.json
1466,정서학대,정서학대,정서학대,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1466.json
1467,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1467.json
1468,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1468.json
1469,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1469.json
1470,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1470.json
1476,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1476.json
1478,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1478.json
1479,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1479.json
1480,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1480.json
1486,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1486.json
1487,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1487.json
1488,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1488.json
1489,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1489.json
1490,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1490.json
1491,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1491.json
1492,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1492.json
1493,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1493.json
1494,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1494.json
1495,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1495.json
1496,,성학대,신체학대,성학대|신체학대,0,0,0.0,,성학대|신체학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1496.json
1497,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1497.json
1498,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1498.json
1499,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1499.json
1500,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1500.json
1501,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1501.json
1502,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1502.json
1503,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1503.json
1504,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1504.json
1506,정서학대,방임,정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1506.json
1507,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1507.json
1508,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1508.json
1509,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1509.json
1510,정서학대,방임,정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1510.json
1512,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1512.json
1514,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1514.json
1515,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1515.json
1516,성학대,성학대,신체학대|정서학대,성학대|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1516.json
1518,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1518.json
1521,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1521.json
1522,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1522.json
1524,,신체학대,정서학대,신체학대|정서학대,0,0,0.0,,신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1524.json
1525,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1525.json
1526,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1526.json
1527,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\1527.json
1528,,신체학대,정서학대,신체학대|정서학대,0,0,0.0,,신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1528.json
1529,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\1529.json
1530,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1530.json
1531,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1531.json
1532,,성학대,방임|신체학대|정서학대,방임|성학대|신체학대|정서학대,0,0,0.0,,방임|성학대|신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\1532.json
